anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043958 POBLACION INFORMADA SOBRE USO CORRECTO DE CONDON PARA PREVENCION DE INFECCIONES DE TRANSMISION SEXUAL Y VIH/SIDA;5000068;Actividad;MEJORAR EN POBLACION INFORMADA EL USO CORRECTO DE CONDON PARA PREVENCION DE INFECCIONES DE TRANSMISION SEXUAL Y VIH/SIDA;5092;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;63;793;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043959 ADULTOS Y JOVENES RECIBEN CONSEJERIA Y TAMIZAJE PARA INFECCIONES DE TRANSMISION SEXUAL Y VIH/SIDA;5000069;Actividad;ENTREGAR A ADULTOS Y JOVENES VARONES CONSEJERIA Y TAMIZAJE PARA ITS Y VIH/SIDA;999529;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043960 POBLACION ADOLESCENTE INFORMADA SOBRE INFECCIONES DE TRANSMISION SEXUAL y VIH/SIDA;5000070;Actividad;ENTREGAR A POBLACION ADOLESCENTE INFORMACION SOBRE INFECCIONES DE TRANSMISION SEXUAL Y VIH/SIDA;10360;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043961 POBLACION DE ALTO RIESGO RECIBE INFORMACION Y ATENCION PREVENTIVA;5000071;Actividad;BRINDAR INFORMACION Y ATENCION PREVENTIVA A POBLACION DE ALTO RIESGO;52250;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043968 POBLACION CON INFECCIONES DE TRANSMISION SEXUAL RECIBEN TRATAMIENTO SEGUN GUIA CLINICAS;5000078;Actividad;BRINDAR A POBLACION CON INFECCIONES DE TRANSMISION SEXUAL TRATAMIENTO SEGUN GUIA CLINICAS;1190043;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043969 PERSONAS DIAGNOSTICADAS CON VIH/SIDA QUE ACUDEN A LOS SERVICIOS Y RECIBEN ATENCION INTEGRAL;5000079;Actividad;BRINDAR ATENCION INTEGRAL A PERSONAS CON DIAGNOSTICO DE VIH QUE ACUDEN A LOS SERVICIOS;17720;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043970 MUJERES GESTANTES REACTIVAS Y NIÑOS EXPUESTOS AL VIH/SIDA RECIBEN TRATAMIENTO OPORTUNO;5000080;Actividad;BRINDAR TRATAMIENTO OPORTUNO A MUJERES GESTANTES REACTIVAS Y NIÑOS EXPUESTOS AL VIH;3712;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043971 MUJERES GESTANTES REACTIVAS A SIFILIS Y SUS CONTACTOS Y RECIEN NACIDOS EXPUESTOS RECIBEN TRATAMIENTO OPORTUNO;5000081;Actividad;BRINDAR TRATAMIENTO OPORTUNO A MUJERES GESTANTES REACTIVAS A SIFILIS Y SUS CONTACTOS Y RECIEN NACIDOS EXPUESTOS;2730;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043977 FAMILIA CON PRACTICAS SALUDABLES PARA LA PREVENCION DE ENFERMEDADES METAXENICAS Y ZOONOTICAS;5000087;Actividad;PROMOCION DE PRACTICAS SALUDABLES PARA LA PREVENCION DE ENFERMEDADES METAXENICAS Y ZOONOTICAS EN FAMILIAS DE ZONAS DE RIESGO;3413;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043977 FAMILIA CON PRACTICAS SALUDABLES PARA LA PREVENCION DE ENFERMEDADES METAXENICAS Y ZOONOTICAS;5005989;Actividad;VIGILANCIA COMUNITARIA PARA LA PREVENCION DE ENFERMEDADES METAXENICAS Y ZOONOTICAS;5916;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043980 POBLADORES DE AREAS CON RIESGO DE TRANSMISION INFORMADA CONOCE LOS MECANISMOS DE TRANSMISION DE ENFERMEDADES METAXENICAS Y ZOONOTICAS;5000090;Actividad;INFORMACION DE LOS MECANISMOS DE TRANSMISION DE ENFERMEDADES METAXENICAS Y ZOONOTICAS EN POBLADORES DE AREAS CON RIESGO;21500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043981 VIVIENDAS PROTEGIDAS DE LOS PRINCIPALES CONDICIONANTES DEL RIESGO EN LAS AREAS DE ALTO Y MUY ALTO RIESGO DE ENFERMEDADES METAXENICAS Y ZOONOSIS;5000091;Actividad;INTERVENCIONES EN VIVIENDAS PROTEGIDAS DE LOS PRINCIPALES CONDICIONANTES DEL RIESGO EN LAS AREAS DE ALTO Y MUY ALTO RIESGO DE;64547;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043982 VACUNACION DE ANIMALES DOMESTICOS;5000092;Actividad;VACUNAR A ANIMALES DOMESTICOS;42755;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043983 DIAGNOSTICO Y TRATAMIENTO DE ENFERMEDADES METAXENICAS;5000093;Actividad;EVALUACION, DIAGNOSTICO Y TRATAMIENTO DE ENFERMEDADES METAXENICAS;1168302;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043984 DIAGNOSTICO Y TRATAMIENTO DE CASOS DE ENFERMEDADES ZOONOTICAS;5000094;Actividad;EVALUACION, DIAGNOSTICO Y TRATAMIENTO DE CASOS DE ENFERMEDADES ZOONOTICAS;6291;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043987 POBLACION INFORMADA Y SENSIBILIZADA EN EL CUIDADO DE LA SALUD DE LAS ENFERMEDADES NO TRANSMISIBLES (MENTAL, BUCAL, OCULAR, METALES PESADOS,;5000098;Actividad;INFORMACION Y SENSIBILIZACION DE LA POBLACION EN PARA EL CUIDADO DE LA SALUD DE LAS ENFERMEDADES NO TRANSMISIBLES (MENTAL, BUCAL, OCULAR,;3230;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043988 FAMILIA EN ZONAS DE RIESGO INFORMADA QUE REALIZAN PRACTICAS HIGIENICAS SANITARIAS PARA PREVENIR LAS ENFERMEDADES NO TRANSMISIBLES ( MENTAL, BUCAL,;5005995;Actividad;PROMOCION DE PRACTICAS HIGIENICAS SANITARIAS EN FAMILIAS EN ZONAS DE RIESGO PARA PREVENIR LAS ENFERMEDADES NO TRANSMISIBLES;4527;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;64;794;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043988 FAMILIA EN ZONAS DE RIESGO INFORMADA QUE REALIZAN PRACTICAS HIGIENICAS SANITARIAS PARA PREVENIR LAS ENFERMEDADES NO TRANSMISIBLES ( MENTAL, BUCAL,;5005996;Actividad;CAPACITACION A ACTORES SOCIALES PARA LA PROMOCION DE PRACTICAS Y ENTORNOS SALUDABLES PARA PREVENIR FACTORES DE RIESGO DE;4900;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3043997 TAMIZAJE Y TRATAMIENTO DE PACIENTES AFECTADOS POR METALES PESADOS;5000103;Actividad;EXAMENES DE TAMIZAJE Y TRATAMIENTO DE PERSONAS AFECTADAS POR INTOXICACION DE METALES PESADOS;544946;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2166595;Proyecto de inversión;AMPLIACION DE LA FRONTERA AGRICOLA LOMAS DE ILO-MOQUEGUA;12000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2194576;Proyecto de inversión;INSTALACION DEL SERVICIO EDUCATIVO MODELO DEL NIVEL PRIMARIA Y SECUNDARIA EN EL ASENTAMIENTO HUMANO VISTA AL MAR MZ C DEL CENTRO POBLADO PAMPA;1500000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2200332;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA INSTITUCION EDUCATIVA LOS ANGELES DISTRITO MOQUEGUA, PROVINCIA DE MARISCAL NIETO - MOQUEGUA;500000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2306474;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE SISTEMA CONVENCIONAL A LOS DISTRITOS DE UBINAS, CHOJATA, LLOQUE, YUNGA, ICHUÑA,;1500000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2309138;Proyecto de inversión;MEJORAMIENTO DE LAS CAPACIDADES INFORMATICAS Y TECNOLOGICAS DE LOS ESTUDIANTES DE EDUCACION PRIMARIA Y SECUNDARIA EN LAS INSTITUCIONES EDUCATIVAS;8000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2322192;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD CALACOA, DISTRITO DE SAN CRISTOBAL - PROVINCIA DE MARISCAL NIETO -;920839;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2340510;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA INSTITUCION EDUCATIVA AGROPECUARIA SALINAS MOCHE, CENTRO POBLADO SALINAS MOCHE,DISTRITO DE PUQUINA,;1000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2459547;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE PROMOCION Y EXTENSION AGROPECUARIA DE LAS AGENCIAS AGRARIAS DE LA GERENCIA REGIONAL DE AGRICULTURA EN LAS;2000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2472459;Proyecto de inversión;MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DE LA DIRECCION DE SANEAMIENTO EISICO LEGAL, GERENCIA REGIONAL AGRARIA, DISTRITO DE MOQUEGUA - PROVINCIA DE;3000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2472550;Proyecto de inversión;MEJORAMIENTO DE LA CAPACIDAD OPERATIVA PARA LA PROTECCION Y ATENCION DE AREAS PRODUCTIVAS DE LA REGION MOQUEGUA ALTO LA VILLA DEL DISTRITO DE;1500000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2476202;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICA DEL I.E.S.T.P. LUIS E. VALCARCEL, DISTRITO DE ILO - PROVINCIA DE ILO - DEPARTAMENTO DE MOQUEGUA;8000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2485779;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA I.E. FERNANDO BELAUNDE TERRY EN EL C.P. SAN ANTONIO DEL DISTRITO DE MOQUEGUA - PROVINCIA DE;2000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2486777;Proyecto de inversión;MEJORAMIENTO DE LA CADENA PRODUCTIVA DE LOS CAMELIDOS SUDAMERICANOS LAS PROVINCIAS DE GENERAL SANCHEZ CERRO Y MARISCAL NIETO DEL DEPARTAMENTO DE;1000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2489734;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EMPALME RUTA NACIONAL PE-36B (JANCOPUJO) - EMPALME RUTA DEPARTAMENTAL MO-106 (CRUCERO) -;1854584;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2495348;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD EN EL ESTABLECIMIENTO DE SALUD ESTRATEGICO CENTRO DE SALUD PAMPA INALAMBRICA DEL DISTRITO DE ILO -;5000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2511861;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DE LA INSTITUCION EDUCATIVA INICIAL CUNA JARDIN N 251, URBANIZACION VILLA DEL MAR, DISTRITO DE ILO -;2000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2544765;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO EN LA I.E. 43026 CARLOS ALBERTO CONDE VASQUEZ DISTRITO DE ILO - PROVINCIA DE ILO - DEPARTAMENTO DE;2000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;65;795;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2563807;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ENSEÑANZA Y APRENDIZAJE DE LOS ESTUDIANTES DEL NIVEL PRIMARIA DE LAS INSTITUCIONES EDUCATIVAS DE LAS PROVINCIAS DE GENERAL;3000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2570182;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EDUCACION SUPERIOR DEL I.E.S.T.P. CHOJATA, EN EL DISTRITO DE CHOJATA - PROVINCIA DE GENERAL SANCHEZ CERRO - DEPARTAMENTO DE;1500000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2572270;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIO DE LA INSTITUCION EDUCATIVA SEÑOR DE LOCUMBA EN EL DISTRITO DE MOQUEGUA - PROVINCIA;1214720;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2600526;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA VECINAL EMP-MO-108 - EMP MO-504 DE CENTRO POBLADO CHILATA DISTRITO DE PUQUINA DE;197899;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2603221;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA VECINAL EMP. MO 108-MO 516 ULUCAN DISTRITO DE COALAQUE DE LA PROVINCIA DE GENERAL;3528488;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2607119;Proyecto de inversión;CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN (PUENTE CHACLAC) CARRETERA DEPARTAMENTAL MO 103 PROGRESIVA 125+200 DE CENTRO POBLADO;1000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2623343;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS URBANAS EN 4 UNIDADES PRODUCTORAS DISTRITO DE ILO DE LA PROVINCIA DE ILO DEL;246197;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2624484;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EDUCACION SECUNDARIA EN I.E. MARISCAL DOMINGO NIETO DISTRITO DE OMATE DE LA PROVINCIA DE GENERAL SANCHEZ CERRO DEL;4971512;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2630620;Proyecto de inversión;CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA DE PARTAMENTAL MO 103 QUEBRADA ANSAMANI (PUENTE ANSAMANI) DISTRITO DE ICHUÑA DE LA;1000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2670244;Proyecto de inversión;AMPLIACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN 8 UNIDADES PRODUCTORAS 7 CENTROS POBLADOS DISTRITO DE OMATE DE LA;1000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2674171;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACION SECUNDARIA EN I.E. JORGE BASADRE GROHMANN DISTRITO DE ILO DE LA PROVINCIA DE ILO;4000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2675468;Proyecto de inversión;"REPARACION DE SISTEMA DE RIEGO; ADQUISICION DE SISTEMA DE CONTROL Y MONITORED; EN EL(LA) REPRESA CHIRIMAYUNI DISTRITO DE LLOQUE, PROVINCIA GENERAL";2000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2687988;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL SISTEMA DE RIEGO DEL CANAL PRINCIPAL ENTRE LOS SECTORES RODRIGUEZ Y MAYUKO DE LA;1000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2694186;Proyecto de inversión;"CONSTRUCCION DE AUDITORIO, LABORATORIO Y SERVICIOS HIGIENICOS Y/0 VESTIDORES PARA ESTUDIANTES; ADQUISICION DE EQUIPO DE OTROS ACTIVOS";700000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2702123;Proyecto de inversión;RECUPERACION DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN 5 UNIDADES PRODUCTORAS 5 DISTRITOS DE LA PROVINCIA DE GENERAL SANCHEZ CERRO DEL;2000000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000001;Actividad;PLANEAMIENTO Y PRESUPUESTO;5335178;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000002;Actividad;CONDUCCION Y ORIENTACION SUPERIOR;2240408;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000003;Actividad;GESTION ADMINISTRATIVA;83203215;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000004;Actividad;ASESORAMIENTO TECNICO Y JURIDICO;527031;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000005;Actividad;GESTION DE RECURSOS HUMANOS;40086055;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;66;796;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000006;Actividad;ACCIONES DE CONTROL Y AUDITORIA;122199;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;67;797;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000007;Actividad;DEFENSA JUDICIAL DEL ESTADO;271096;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;67;797;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;5000276;Actividad;GESTION DEL PROGRAMA;1009342;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;67;797;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;5000376;Actividad;ADMINISTRACION DEUDA INTERNA;2488888;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;67;797;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;5000377;Actividad;MEJORAMIENTO DE LA OFERTA DE LOS SERVICIOS DE SALUD;4786438;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;67;797;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;5000390;Actividad;ACCIONES DE SEGURIDAD CIUDADANA Y PACIFICACION NACIONAL;34663;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;67;797;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;5000438;Actividad;APOYO A LA COMUNIDAD;180000;Localizada en Moquegua;Sí;;Sí;0
