anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;sector;alcance_territorial;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2508285;Proyecto de inversión;CREACION DEL CENTRO DE ATENCION RESIDENCIAL PARA EL ADULTO MAYOR DISTRITO DE JOSE MARIA QUIMPER - PROVINCIA DE CAMANA - DEPARTAMENTO DE AREQUIPA;;1000000;Protección social;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2513887;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LA FRONTERA AGRICOLA EN LOS SECTORES CHACHAS Y NAHUIRA DEL DISTRITO DE CHACHAS - PROVINCIA DE CASTILLA - DEPARTAMENTO DE AREQUIPA;;34000000;Agropecuario y riego;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2520502;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL PUESTO DE SALUD SANTA ROSA, DISTRITO DE ATIQUIPA - PROVINCIA DE CARAVELI - DEPARTAMENTO DE AREQUIPA;;292820;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2535597;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL PUESTO DE SALUD PUYCA DISTRITO DE PUYCA - PROVINCIA DE LA UNION - DEPARTAMENTO DE AREQUIPA;;6000000;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;76;566;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2536919;Proyecto de inversión;"ADQUISICION DE MONITOR FETAL, ASPIRADOR DE SECRECIONES, CAMA CAMILLA MULTIPROPOSITO Y CAMA CAMILLA MULTIPROPOSITO TIPO Ud; ADEMAS DE OTROS ACTIVOS EN EL(LA) EESS HOSPITAL III GOYENECHE - AREQUIPA EN LA LOCALIDAD AREQUIPA, DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;2426018;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;77;567;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2614768;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA GERENCIA REGIONAL DE COMERCIO EXTERIOR Y TURISMO DEL GOBIERNO REGIONAL DE AREQUIPA, DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;235087;Turismo y comercio;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;77;567;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2622679;Proyecto de inversión;"ADQUISICION DE EQUIPO DE CIRUGIA LAPAROSCOPICA Y EQUIPO ECOGRAFO - ULTRASONIDO; EN EL(LA) HOSPITAL GOYENECHE DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;573982;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;77;567;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2651833;Proyecto de inversión;"ADQUISICION DE CAMA CAMILLA MULTIPROPOSITO, CAMA CAMILLA MULTIPROPOSITO, MONITOR DE FUNCIONES VITALES (TELEMEDICINA) Y MONITOR DE FUNCIONES VITALES (TELEMEDICINA); ADEMAS DE OTROS ACTIVOS EN EL(LA) HOSPITAL APLAO DISTRITO DE APLAO, PROVINCIA CASTILLA, DEPARTAMENTO AREQUIPA";;2000000;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;77;567;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2658446;Proyecto de inversión;PROYECTOS PARA EL DESARROLLO LOCAL;;62461690;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;77;567;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;APNOP;;2703704;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION DE SALUD BASICOS EN PUESTO DE SALUD SOLIDARIDAD DISTRITO DE SAMUEL PASTOR DE LA PROVINCIA DE CAMANA DEL DEPARTAMENTO DE AREQUIPA;;200000;Salud;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;25;91;Gobierno nacional;029;AUTORIDAD NACIONAL DE INFRAESTRUCTURA;;;;APNOP;;2650022;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION DE INSTITUTOS ESPECIALIZADOS EN INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;300000000;Salud;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;32;98;Gobierno nacional;003;M. DE CULTURA;;;;Programas presupuestales;;2313253;Proyecto de inversión;MEJORAMIENTO DE LOS CENTROS HISTORICOS DE LIMA, AREQUIPA, TRUJILLO Y AYACUCHO;;304000;Sin clasificar;Multidepartamental, incluye Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;44;110;Gobierno nacional;005;M. DEL AMBIENTE;;;;Programas presupuestales;;2521752;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LIMPIEZA PUBLICA PARA LAS CIUDADES DE LOS DISTRITOS DE ALTO SELVA ALEGRE, CAYMA, CERRO COLORADO, CHARACATO, JACOBO HUNTER, JOSE LUIS BUSTAMANTE Y RIVERO, LA JOYA, MARIANO MELGAR, MIRAFLORES, PAUCARPATA, SABANDIA, SACHACA, SOCABAYA, TIABAYA, UCHUMAYO, YANAHUARA, YURA Y DISTRITO DE AREQUIPA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;26515984;Ambiente;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;44;110;Gobierno nacional;005;M. DEL AMBIENTE;;;;Programas presupuestales;;2523209;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LIMPIEZA PUBLICA EN LAS PROVINCIAS DE AREQUIPA, CORONEL PORTILLO Y TACNA;;4500000;Ambiente;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;44;110;Gobierno nacional;005;M. DEL AMBIENTE;;;;Programas presupuestales;;2574933;Proyecto de inversión;"CONSTRUCCION DE AMBIENTE ADMINISTRATIVO; ADQUISICION DE EQUIPOS COMPLEMENTARIOS; EN EL(LA) PLANTA DE RECICLAJE DE LA MUNICIPALIDAD DE YANAHUARA UBICADO EN LA ASOC. DE GRANJEROS Y PEQUEÑOS INDUSTRIALES BELLAVISTA, CONO NORTE KM 17, DISTRITO DE YANAHUARA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;122759;Sin clasificar;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;58;124;Gobierno nacional;006;M. DE JUSTICIA Y DERECHOS HUMANOS;;;;Programas presupuestales;;2158194;Proyecto de inversión;AMPLIACION DE LA CAPACIDAD DE ALBERGUE Y CONSTRUCCION DE AREAS COMPLEMENTARIAS EN EL COMPLEJO PENITENCIARIO DE AREQUIPA;;53390920;Justicia;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;63;129;Gobierno nacional;067;SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS;;;;Programas presupuestales;;2659357;Proyecto de inversión;"ADQUISICION DE SISTEMA, HARDWARE GENERAL, SISTEMA DE SEGURIDAD PERIMETRAL (FIREWALL) Y SISTEMA DE CLIMATIZACION DE CENTRO DE DATOS; ADEMAS DE OTROS ACTIVOS EN EL(LA) OFICINA REGISTRAL DE AREQUIPA, SEDE DE LA ZONA REGISTRAL N° XII SEDE AREQUIPA, DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;5536;Justicia;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;72;138;Gobierno nacional;007;M. DEL INTERIOR;;;;APNOP;;2197523;Proyecto de inversión;AMPLIACION Y MEJORAMIENTO DE LA ESCUELA TECNICO SUPERIOR PNP - AREQUIPA;;47646412;Sin clasificar;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;76;142;Gobierno nacional;073;SUPERINTENDENCIA NACIONAL DE MIGRACIONES;;;;APNOP;;2465686;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS MIGRATORIOS BRINDADOS POR LA DEPENDENCIA DE LA JEFATURA ZONAL DE AREQUIPA - SUPERINTENDENCIA NACIONAL DE MIGRACIONES - DISTRITO DE YANAHUARA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;3823910;Sin clasificar;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;100;166;Gobierno nacional;010;M. DE EDUCACION;;;;APNOP;;2131088;Proyecto de inversión;REHABILITACION Y REMODELACION DE LA INFRAESTRUCTURA EDUCATIVA Y EQUIPAMIENTO DE LA INSTITUCION EDUCATIVA HONORIO DELGADO ESPINOZA UBICADA EN LA REGION AREQUIPA, PROVINCIA DE AREQUIPA Y DISTRITO DE CAYMA;;1172043;Educación;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;100;166;Gobierno nacional;010;M. DE EDUCACION;;;;APNOP;;2131090;Proyecto de inversión;REHABILITACION Y REMODELACION DE LA INFRAESTRUCTURA EDUCATIVA Y EQUIPAMIENTO DE LA INSTITUCION EDUCATIVA JUANA CERVANTES DE BOLOGNESI UBICADA EN LA REGION AREQUIPA, PROVINCIA DE AREQUIPA Y DISTRITO DE AREQUIPA;;158824;Educación;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;101;167;Gobierno nacional;010;M. DE EDUCACION;;;;APNOP;;2131573;Proyecto de inversión;REHABILITACION Y REMODELACION DE LA INFRAESTRUCTURA EDUCATIVA Y EQUIPAMIENTO DE LA INSTITUCION EDUCATIVA DEAN VALDIVIA UBICADA EN LA REGION DE AREQUIPA, PROVINCIA DE ISLAY Y DISTRITO DE MOLLENDO;;215877;Educación;Localizada en Arequipa;;No aplica, el pliego aporta solo su porcion territorial;
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000001 ACCIONES COMUNES;5000276;Actividad;GESTION DEL PROGRAMA;;19192402;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000001 ACCIONES COMUNES;5005854;Actividad;ACREDITACION DE CARRERAS PROFESIONALES;;617200;Planeamiento y gestión administrativa;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000001 ACCIONES COMUNES;5005855;Actividad;FORTALECIMIENTO INSTITUCIONAL DE LAS UNIVERSIDADES;;145000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005857;Actividad;EJERCICIO DE LA DOCENCIA UNIVERSITARIA;;133873533;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005859;Actividad;CAPACITACION DOCENTE;;636700;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000785 PROGRAMAS CURRICULARES ADECUADOS;5005860;Actividad;GESTION CURRICULAR;;15000;Sin clasificar;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000785 PROGRAMAS CURRICULARES ADECUADOS;5005861;Actividad;FOMENTO DE LA INVESTIGACION FORMATIVA;;98000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000786 SERVICIOS ADECUADOS DE APOYO Al_ ESTUDIANTE;5005862;Actividad;APOYO ACADEMICO;;6506565;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000786 SERVICIOS ADECUADOS DE APOYO Al_ ESTUDIANTE;5005863;Actividad;BIENESTAR Y ASISTENCIA SOCIAL;;4342500;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000786 SERVICIOS ADECUADOS DE APOYO Al_ ESTUDIANTE;5005864;Actividad;SERVICIOS EDUCACIONALES COMPLEMENTARIOS;;2911000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;3000797 INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADOS;5006047;Actividad;MANTENIMIENTO Y OPERACION DE LA INFRAESTRUCTURA Y EQUIPAMIENTO;;4603000;Sin clasificar;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2171444;Proyecto de inversión;MEJORAMIENTO DE LAS CONDICIONES PARA LA FORMACION ACADEMICA DE LOS ALUMNOS DE LA FACULTAD DE ARQUITECTURA Y URBANISMO DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA;;200000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2171553;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DEL COMEDOR UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA;;750000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2194654;Proyecto de inversión;MEJORAMIENTO DE LA CALIDAD DE LA FORMACION PROFESIONAL DE LOS ESTUDIANTES DE LA ESCUELA PROFESIONAL DE AGRONOMIA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN - AREQUIPA;;4500000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2329521;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DEL CENTRO DE MICROSCOPIA ELECTRONICA PARA EL DESARROLLO DE LA INVESTIGACION CIENTIFICA Y TECNOLOGICA EN LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN, DISTRITO DE AREQUIPA, PROVINCIA DE AREQUIPA Y REGION AREQUIPA;;10000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2340490;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION PROFESIONAL EN CIENCIAS DE LA COMUNICACION EN LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN, DISTRITO DE AREQUIPA, PROVINCIA DE AREQUIPA Y REGION AREQUIPA;;2505454;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2340615;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION PROFESIONAL EN CIENCIAS DE LA COMPUTACION E INGENIERIA DE TELECOMUNICACIONES EN LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN, DISTRITO DE AREQUIPA, PROVINCIA DE AREQUIPA Y REGION AREQUIPA;;100000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2352539;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE EXTENSION UNIVERSITARIA Y FORMACION PROFESIONAL DE LAS ESCUELAS DE ADMINISTRACION Y AGRONOMIA EN LA SEDE PEDREGAL DE LA U.N.S.A., EN LA CIUDAD DE MAJES, DISTRITO DE MAJES, PROVINCIA CAYLLOMA, DEPARTAMENTO AREQUIPA;;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2352965;Proyecto de inversión;CREACION DE LOS SERVICIOS DE EXTENSION UNIVERSITARIA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN EN LA CIUDAD DE CAMANA, DISTRITO DE SAMUEL PASTOR, PROVINCIA DE CAMANA, AREQUIPA;;100000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2353873;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION ACADEMICA DE LA FACULTAD DE CIENCIAS CONTABLES Y FINANCIERAS DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN, DISTRITO DE AREQUIPA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;120;186;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2398366;Proyecto de inversión;RENOVACION DE CERCO DE LADRILLOCONCRETO EN EL(LA) CAMPUS UNIVERSITARIO DE CIENCIAS SOCIALES DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN EN LA LOCALIDAD;;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2412405;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA DE LA ESCUELA PROFESIONAL DE INGENIERIA QUIMICA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA, DISTRITO DE AREQUIPA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;3325688;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2412628;Proyecto de inversión;CREACION DEL CENTRO DE INVESTIGACION APLICADA Y LABORATORIOS ESPECIALIZADOS EN EL AREA DE CIENCIAS BIOMEDICAS DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE DISTRITO DE AREQUIPA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2432110;Proyecto de inversión;"ADQUISICION DE EQUIPOS DE ORIENTACION; EN EL(LA) FACULTAD DE INGENIERIA GEOLOGICA, GEOFISICA Y MINAS DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN, DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;3474312;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2440009;Proyecto de inversión;"REMODELACION DE LOSA DEPORTIVA; CONSTRUCCION DE BAÑO O SERVICIOS SANITARIOS Y COBERTURA; EN EL(LA) LOSAS DEPORTIVAS A CARGO DEL IDUNSA EN LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN EN LA LOCALIDAD AREQUIPA, DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;2300000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2447873;Proyecto de inversión;"REMODELACION DE PISTA; EN EL(LA) ESTADIO MONUMENTAL DE LA UNSA, INSTITUTO DEL DEPORTE UNIVERSITARIO -IDUNSA DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2449979;Proyecto de inversión;MEJORAMIENTO DE LA PRESTACION DE SERVICIOS DEPORTIVOS Y TALLERES EXTRACURRICULARES EN LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2480152;Proyecto de inversión;MEJORAMIENTO DE LA FORMACION E INVESTIGACION EN FISICA Y QUIMICA BASICA EN LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN, DISTRITO DE AREQUIPA- PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;;1000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2560781;Proyecto de inversión;"CONSTRUCCION DE SUB ESTACIONES ELECTRICAS; REMODELACION DE RED SECUNDARIA Y LUMINARIA, EN EL(LA) SUBUNIDAD DE MANTENIMIENTO, CAMPUS UNIVERSITARIO DE 2 BOO 000 BIOMEDICAS EN LA LOCALIDAD AREQUIPA, DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;2800000;Educación;Localizada en Arequipa;Importe recuperado por diferencia contra la subsección;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2611282;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EXTENSION CULTURAL, PROYECCION SOCIAL Y EDUCACION CONTINUA EN EDUCACION SUPERIOR UNIVERSITARIA. EN EL INSTITUTO DE INFORMATICA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;150000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2615652;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN LA ESCUELA PROFESIONAL DE INGENIERIA DE INDUSTRIAS ALIMENTARIAS DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;279302;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2619082;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EXTENSION CULTURAL, PROYECCION SOCIAL Y EDUCACION CONTINUA EN EDUCACION SUPERIOR UNIVERSITARIA. EN CENTRO PREUNIVERSITARIO DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;300000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2624314;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN LA ESCUELA PROFESIONAL DE CIENCIAS DE LA EDUCACION DE LA FACULTAD DE CIENCIAS DE LA EDUCACION DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;330000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2660986;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN LA ESCUELA PROFESIONAL DE INGENIERIA METALURGICA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA;;300000;Educación;Localizada en Arequipa;;Sí;0
5;ANEXO-5-1;121;187;Gobierno nacional;513;U.N. DE SAN AGUSTIN;Arequipa;;;Programas presupuestales;;2684885;Proyecto de inversión;"ADQUISICION DE EQUIPO DE TELECOMUNICACIONES; CONSTRUCCION DE CASETA Y CERCO PERIMETRICO; EN EL(LA) TV UNSA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";;2150000;Educación;Localizada en Arequipa;;Sí;0
